,id,retweet_count,favorite_count,text
1772,676957860086095872,719,2019,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L
1773,676949632774234114,348,1180,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa
1774,676948236477857792,771,1947,This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4
1775,676946864479084545,326,1573,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV
1776,676942428000112642,665,1866,Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a
1777,676936541936185344,4414,11584,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz
1778,676916996760600576,1610,2683,Super speedy pupper. Does not go gentle into that goodnight. 10/10 https://t.co/uPXBXS1XNb
1779,676897532954456065,647,2048,Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. 5/10 might pet idk https://t.co/Avq4awulqk
1780,676864501615042560,622,1885,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK
1781,676821958043033607,13719,20633,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb
1782,676819651066732545,598,1653,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C
1783,676811746707918848,379,1301,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD
1784,676776431406465024,1796,4505,"When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k"
1785,676617503762681856,854,2613,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh
1786,676613908052996102,176,982,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF
1787,676606785097199616,386,1718,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx
1788,676603393314578432,339,1032,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr
1789,676593408224403456,1882,4118,This pupper loves leaves. 11/10 for committed leaf lover https://t.co/APvLqbEhkF
1790,676590572941893632,110,834,After some outrage from the crowd. Bubbles is being upgraded to a 7/10. That's as high as I'm going. Thank you
1791,676588346097852417,696,2071,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT
1792,676582956622721024,251,1071,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH"
1793,676575501977128964,985,2324,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7
1794,676533798876651520,487,1694,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ
1795,676496375194980353,470,1371,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX
1796,676470639084101634,4164,10542,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau
1797,676440007570247681,587,1559,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai
1798,676430933382295552,302,1261,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr"
1799,676263575653122048,483,1887,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9
1800,676237365392908289,249,1090,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ
1801,676219687039057920,27640,70606,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ
1802,676215927814406144,516,1569,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv
1803,676191832485810177,915,2050,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC
1804,676146341966438401,585,1746,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu
1805,676121918416756736,1024,1957,Here we are witnessing a very excited dog. Clearly has no control over neck movements. 8/10 would still pet https://t.co/ICNIjSkrXs
1806,676101918813499392,1047,2578,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH
1807,676098748976615425,1245,2665,Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10 https://t.co/REyE5YKVBb
1808,676089483918516224,389,1179,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp"
1809,675898130735476737,506,1442,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O
1810,675891555769696257,761,1918,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp
1811,675888385639251968,839,2107,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa
1812,675878199931371520,1237,3780,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI"
1813,675870721063669760,496,1463,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6
1814,675853064436391936,1132,2419,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw
1815,675849018447167488,123,863,This dog is being demoted to a 9/10 for not wearing a helmet while riding. Gotta stay safe out there. Thank you
1816,675845657354215424,775,2042,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG"
1817,675822767435051008,474,1384,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk
1818,675820929667219457,206,955,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s
1819,675798442703122432,3040,9296,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6
1820,675781562965868544,418,1452,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624
1821,675740360753160193,295,1056,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9
1822,675710890956750848,717,1681,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1
1823,675707330206547968,596,1783,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0
1824,675706639471788032,85,582,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI
1825,675534494439489536,361,1661,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj
1826,675531475945709568,329,1063,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn
1827,675522403582218240,249,937,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0
1828,675517828909424640,407,1147,12/10 stay woke https://t.co/XDiQw4Akiw
1829,675501075957489664,5200,15512,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH"
1830,675497103322386432,1130,2814,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC
1831,675489971617296384,526,1149,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn
1832,675483430902214656,852,1658,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO
1833,675432746517426176,501,1359,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG
1834,675372240448454658,452,1524,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju"
1835,675362609739206656,192,941,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn
1836,675354435921575936,14850,29346,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC
1837,675349384339542016,1996,3518,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP
1838,675334060156301312,1127,2483,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs
1839,675166823650848770,1382,3166,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C
1840,675153376133427200,2256,5577,What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0
1841,675149409102012420,1496,3345,holy shit 12/10 https://t.co/p6O8X93bTQ
1842,675147105808306176,197,842,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS
1843,675146535592706048,254,1049,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF
1844,675145476954566656,778,1911,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs
1845,675135153782571009,410,1162,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3
1846,675113801096802304,686,1732,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7
1847,675111688094527488,213,869,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9
1848,675109292475830276,995,2514,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2
1849,675047298674663426,274,925,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI
1850,675015141583413248,1034,2406,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G
1851,675006312288268288,200,877,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO
1852,675003128568291329,406,1389,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6
1853,674999807681908736,951,1994,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8
1854,674805413498527744,315,759,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8"
1855,674800520222154752,746,2688,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B
1856,674793399141146624,950,2217,I have found another. 13/10 https://t.co/HwroPYv8pY
1857,674790488185167872,216,981,ER... MER... GERD 13/10 https://t.co/L1puJISV1a
1858,674788554665512960,181,718,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb
1859,674781762103414784,1043,1799,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj
1860,674774481756377088,407,981,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm
1861,674767892831932416,689,1623,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD
1862,674764817387900928,200,699,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr
1863,674754018082705410,382,1227,Just received another perfect photo of dogs and the sunset. 12/10 https://t.co/9YmNcxA2Cc
1864,674752233200820224,399,1307,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO
1865,674743008475090944,463,1258,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT
1866,674742531037511680,44,431,Some clarification is required. The dog is singing Cher and that is more than worthy of an 11/10. Thank you
1867,674739953134403584,326,964,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc"
1868,674737130913071104,80,581,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh
1869,674690135443775488,411,1022,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo
1870,674670581682434048,565,1445,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm
1871,674664755118911488,205,809,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb
1872,674646392044941312,429,1278,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD
1873,674644256330530816,240,923,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp
1874,674638615994089473,509,1511,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL
1875,674632714662858753,500,1338,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE
1876,674606911342424069,86,839,The 13/10 also takes into account this impeccable yard. Louis is great but the future dad in me can't ignore that luscious green grass
1877,674468880899788800,1773,5543,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx
1878,674447403907457024,314,954,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f
1879,674436901579923456,344,985,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx
1880,674422304705744896,464,1279,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk
1881,674416750885273600,114,609,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY
1882,674410619106390016,400,1067,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn
1883,674394782723014656,487,1333,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi
1884,674372068062928900,280,766,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc
1885,674330906434379776,65,503,"13/10
@ABC7"
1886,674318007229923329,449,1249,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv
1887,674307341513269249,6010,10100,This is life-changing. 12/10 https://t.co/SroTpI6psB
1888,674291837063053312,5128,13142,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK
1889,674271431610523648,643,1393,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it"
1890,674269164442398721,202,824,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N"
1891,674265582246694913,727,1458,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ
1892,674262580978937856,382,1172,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7
1893,674255168825880576,464,1298,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx
1894,674082852460433408,144,676,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU
1895,674075285688614912,245,887,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4
1896,674063288070742018,1905,5702,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6
1897,674053186244734976,1124,2938,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5"
1898,674051556661161984,431,1288,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk
1899,674045139690631169,564,1265,Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02
1900,674042553264685056,109,633,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX
1901,674038233588723717,366,976,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk
1902,674036086168010753,180,756,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP
1903,674024893172875264,1081,1578,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ
1904,674019345211760640,264,1009,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs
1905,674014384960745472,559,1385,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD
1906,674008982932058114,299,1084,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ
1907,673956914389192708,833,1744,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd
1908,673919437611909120,325,1055,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb
1909,673906403526995968,1427,2839,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M
1910,673887867907739649,220,835,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd
1911,673716320723169284,669,2774,The millennials have spoken and we've decided to immediately demote to a 1/10. Thank you
1912,673715861853720576,1805,3151,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl
1913,673711475735838725,264,937,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH
1914,673709992831262724,236,746,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79
1915,673708611235921920,253,949,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8
1916,673707060090052608,346,987,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM
1917,673705679337693185,358,1123,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd
1918,673700254269775872,500,1278,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA
1919,673697980713705472,1690,3497,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw
1920,673689733134946305,568,1531,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe
1921,673688752737402881,438,1124,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y
1922,673686845050527744,375,1273,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E
1923,673680198160809984,414,1228,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ
1924,673662677122719744,326,1121,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj
1925,673656262056419329,198,650,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We
1926,673636718965334016,307,990,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3
1927,673612854080196609,629,1420,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8
1928,673583129559498752,313,1059,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug
1929,673580926094458881,238,733,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP
1930,673576835670777856,486,1224,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w
1931,673363615379013632,266,930,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4
1932,673359818736984064,592,1285,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ
1933,673355879178194945,491,1339,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ
1934,673352124999274496,471,1491,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ
1935,673350198937153538,184,682,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u
1936,673345638550134785,1098,2224,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS
1937,673343217010679808,234,852,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW
1938,673342308415348736,492,1128,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a
1939,673320132811366400,6863,11929,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf
1940,673317986296586240,216,780,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng
1941,673295268553605120,2739,6699,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg
1942,673270968295534593,312,955,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum
1943,673240798075449344,614,1271,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49
1944,673213039743795200,724,1965,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI
1945,673148804208660480,547,1485,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw
1946,672997845381865473,629,1750,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg
1947,672995267319328768,251,843,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq
1948,672988786805112832,253,874,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG
1949,672984142909456390,469,1116,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs
1950,672980819271634944,887,1625,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu
1951,672975131468300288,775,1492,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1
1952,672970152493887488,302,835,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd
1953,672968025906282496,469,1176,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ
1954,672964561327235073,557,1258,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT
1955,672902681409806336,422,1226,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E
1956,672898206762672129,363,789,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp
1957,672884426393653248,722,1361,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg
1958,672877615439593473,300,906,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3
1959,672834301050937345,502,1151,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN"
1960,672828477930868736,416,1108,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs
1961,672640509974827008,270,872,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M
1962,672622327801233409,419,1145,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ
1963,672614745925664768,510,1086,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U
1964,672609152938721280,338,965,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl https://t.co/YAVwvNaois
1965,672604026190569472,335,964,This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of https://t.co/xHXNaPAYRe
1966,672594978741354496,528,1175,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz
1967,672591762242805761,284,837,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w
1968,672591271085670400,157,639,Lots of pups here. All are Judea Hazelnuts. Exceptionally portable. 8/10 for all https://t.co/Pa8EmpDCuI
1969,672538107540070400,316,898,Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak. 7/10 https://t.co/rSndxTL0Ap
1970,672523490734551040,146,551,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi
1971,672488522314567680,371,990,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK"
1972,672482722825261057,517,986,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt
1973,672481316919734272,110,639,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP
1974,672475084225949696,605,1291,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well https://t.co/mYhQvAdV4f
